code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_fr	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
8422410843572	https://world.openfoodfacts.org/product/8422410843572	kiliweb	1570034936	1570035706	"Espàrrecs blancs gruixuts"																					en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/842/241/084/3572/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/842/241/084/3572/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/842/241/084/3572/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/842/241/084/3572/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/842/241/084/3572/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/842/241/084/3572/nutrition_es.5.200.jpg		59	59		0.5	0.5																																			2.6	1.2										1				1	0.4																																																				
7502532399612	https://world.openfoodfacts.org/product/7502532399612	kiliweb	1570128107	1570128109	BBQ sauce																					en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/750/253/239/9612/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/750/253/239/9612/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/750/253/239/9612/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/750/253/239/9612/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/750/253/239/9612/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/750/253/239/9612/nutrition_es.5.200.jpg		59	59		0.5	0																																			1.6	0.5										0.5				2.47	0.988																																																				
8410192107692	https://world.openfoodfacts.org/product/8410192107692	kiliweb	1570173226	1570173228	Cafe																					en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/841/019/210/7692/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/019/210/7692/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/841/019/210/7692/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/019/210/7692/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/841/019/210/7692/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/841/019/210/7692/nutrition_es.5.200.jpg		54	54		0.5	0.02																																			0.5	0.5										2				0.01	0.004																																																				
8411108602188	https://world.openfoodfacts.org/product/8411108602188	kiliweb	1570208492	1570562471	Espárragos blancos							es:Espárragos Blancos	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:vegetable-rods,en:asparagus,en:white-asparagus													en:es																	a		Fruits and vegetables	Vegetables	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:white-asparagus	https://static.openfoodfacts.org/images/products/841/110/860/2188/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/110/860/2188/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/841/110/860/2188/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/110/860/2188/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/841/110/860/2188/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/841/110/860/2188/nutrition_es.5.200.jpg		59	59		0	0																																			1.9	1.1										1.3				0.9	0.36																																												-2	-2							
8436002269749	https://world.openfoodfacts.org/product/8436002269749	kiliweb	1570270931	1570271360	Champiñones finos enteros																					en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/843/600/226/9749/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/843/600/226/9749/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/843/600/226/9749/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/843/600/226/9749/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/843/600/226/9749/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/843/600/226/9749/nutrition_es.5.200.jpg		59	59		0.5	0																																			1.9	1.2										1				1	0.4																																																				
8412749010011	https://world.openfoodfacts.org/product/8412749010011	kiliweb	1570306572	1570307379	Pepinillos		300 g																			en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/841/274/901/0011/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/274/901/0011/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/841/274/901/0011/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/274/901/0011/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/841/274/901/0011/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/841/274/901/0011/nutrition_es.5.200.jpg		54	54		0.22	0.1																																			1.4	1.38										1.11				3.1	1.24																																																				
8437008391021	https://world.openfoodfacts.org/product/8437008391021	kiliweb	1570356907	1570356909	Alcachofas al natural extra																					en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/843/700/839/1021/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/843/700/839/1021/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/843/700/839/1021/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/843/700/839/1021/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/843/700/839/1021/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/843/700/839/1021/nutrition_es.5.200.jpg		54	54		0	0																																			4.8	0										2				0.9	0.36																																																				
8424818361757	https://world.openfoodfacts.org/product/8424818361757	kiliweb	1570364895	1570364897	Champiñones Enteros al Natural																					en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/842/481/836/1757/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/842/481/836/1757/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/842/481/836/1757/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/842/481/836/1757/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/842/481/836/1757/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/842/481/836/1757/nutrition_es.5.200.jpg		59	59		50	0																																			1.92	1.25										1.59				1	0.4																																																				
9100000114545	https://world.openfoodfacts.org/product/9100000114545	citrullus28	1570376684	1571052982	Apfel Johannisbeer gespritzt	"Apfel-Johannisbeer-Erfrischungsgetränk mit Zucker und mit Süßungsmittel"	0,5 l	Plastikflasche	plastikflasche	Spar,Vital	spar,vital	"Getränke,Kohlensäurehaltige Getränke,Getränke mit Süßstoff,Erfrischungsgetränke,Kalorienarme Getränke,Kalorienarme Erfrischungsgetränke"	en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:diet-sodas,en:non-alcoholic-beverages,en:sweetened-beverages			"Österreich"	osterreich	Grüner Punkt,Ohne Farbstoffzusatz,Ohne Konservierungsstoffe,Kalorienarm	en:green-dot,en:no-colorings,en:no-preservatives,de:kalorienarm					Italien	Spar	Italien	"Wasser, Apfelsaft aus Apfelsaftkonzentrat 8%, Schwarze-Johannis-Saft aus Schwarze-Johannisbeer-Saftkonzentrat 7%, Zucker, Kohlensäure, Säuerungsmittel: Citronensäure, Süßungsmittel: Stevioglycoside"					250 ml	250		3	en:e290,en:e330,en:e960	0			0			c	4	Beverages	Artificially sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:diet-sodas	https://static.openfoodfacts.org/images/products/910/000/011/4545/front_de.8.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4545/front_de.8.200.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4545/front_de.8.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4545/front_de.8.200.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4545/ingredients_de.14.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4545/ingredients_de.14.200.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4545/nutrition_de.11.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4545/nutrition_de.11.200.jpg		54	54		0.5	0.1																																			2.7	2.7									0	0.5				0	0																																												4	0							
8422823310128	https://world.openfoodfacts.org/product/8422823310128	kiliweb	1570536388	1570537161	Cerveza sin alcohol					Coviran	coviran															en:es																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/842/282/331/0128/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/842/282/331/0128/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/842/282/331/0128/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/842/282/331/0128/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/842/282/331/0128/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/842/282/331/0128/nutrition_es.5.200.jpg		59	59		0.1	0.1																																			3.1	0.7										0.2				0.015	0.006																																																				
9100000114507	https://world.openfoodfacts.org/product/9100000114507	citrullus28	1570562109	1571052971	Apfel Litschi gespritzt	"Apfel-Litschi-Erfrischungsgetränk mit Zucker und mit Süßungsmittel und mit Vitaminen"	0,5 l	Plastikflasche	plastikflasche	Spar,Vital	spar,vital	"Getränke,Kohlensäurehaltige Getränke,Getränke mit Süßstoff,Erfrischungsgetränke,Kalorienarme Getränke,Kalorienarme Erfrischungsgetränke"	en:beverages,en:carbonated-drinks,en:artificially-sweetened-beverages,en:sodas,en:diet-beverages,en:diet-sodas,en:non-alcoholic-beverages,en:sweetened-beverages			"Österreich"	osterreich	Grüner Punkt,Kalorienarm	en:green-dot,de:kalorienarm					Italien	Spar	Italien	"Wasser, Apfelsaft 14% aus Apfelsaftkonzentrat, Zucker, Litschisaft 1% aus Litschisaftkonzentrat, Kohlensäure, Säuerungsmittel: Citronensäure, natürliches Aroma, Süßungsmittel: Stevioglycoside, Vitamin B6, Folsäure, Vitamin B12"					250 ml	250		3	en:e290,en:e330,en:e960	0			0			c	4	Beverages	Artificially sweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:diet-sodas	https://static.openfoodfacts.org/images/products/910/000/011/4507/front_de.9.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4507/front_de.9.200.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4507/front_de.9.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4507/front_de.9.200.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4507/ingredients_de.15.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4507/ingredients_de.15.200.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4507/nutrition_de.11.400.jpg	https://static.openfoodfacts.org/images/products/910/000/011/4507/nutrition_de.11.200.jpg		54	54		0.5	0.1																																			3	2.9									0	0.5				0	0											0.00021	3e-05		3.8e-07																														4	0							
8411904012082	https://world.openfoodfacts.org/product/8411904012082	kiliweb	1570563347	1571516789	Esparragos 6/8							Espárragos	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:vegetable-rods,en:asparagus													en:es																	a		Fruits and vegetables	Vegetables	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:asparagus	https://static.openfoodfacts.org/images/products/841/190/401/2082/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/190/401/2082/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/841/190/401/2082/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/190/401/2082/front_es.3.200.jpg			https://static.openfoodfacts.org/images/products/841/190/401/2082/nutrition_es.5.400.jpg	https://static.openfoodfacts.org/images/products/841/190/401/2082/nutrition_es.5.200.jpg		59	59		0.5	0.5																																			1.9	1.6										1.2				0.67	0.268																																												-3	-3							
